DATAFLOW,LAST UPDATE,freq,unit,citizen,sex,age,asyl_app,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,DK,2019-07,220,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,DK,2019-08,230,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,DK,2019-09,235,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,DK,2019-10,265,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,DK,2019-11,195,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,DK,2019-12,190,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,DK,2020-01,195,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-01,165,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-02,200,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-03,205,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-04,185,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-05,170,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-06,190,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-07,245,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-08,245,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-09,265,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-10,220,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-11,270,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2010-12,185,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-01,205,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-02,270,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-03,265,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-04,375,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-05,305,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-06,190,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-07,155,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-08,265,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-09,355,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-10,235,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-11,190,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2011-12,160,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-01,200,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-02,190,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-03,180,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-04,145,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-05,195,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-06,265,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-07,170,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-08,190,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-09,185,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-10,230,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-11,245,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2012-12,160,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-01,270,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-02,425,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-03,415,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-04,385,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-05,430,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-06,435,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-07,410,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-08,290,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-09,345,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-10,335,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-11,295,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2013-12,255,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-01,280,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-02,330,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-03,400,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-04,345,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-05,335,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-06,405,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-07,450,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-08,435,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-09,530,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-10,720,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-11,630,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2014-12,600,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-01,835,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-02,850,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-03,1220,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-04,1330,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-05,1055,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-06,1290,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-07,1145,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-08,1030,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-09,1405,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-10,1470,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-11,1740,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2015-12,1225,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-01,1095,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-02,925,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-03,885,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-04,1155,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-05,1315,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-06,1500,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-07,1005,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-08,1220,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-09,1305,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-10,1705,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-11,1905,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2016-12,1555,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-01,2080,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-02,2270,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-03,2365,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-04,1940,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-05,2725,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-06,4940,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-07,2690,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-08,3190,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-09,2830,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-10,2830,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-11,2965,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2017-12,2205,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-01,3080,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-02,2830,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-03,2845,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-04,4720,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-05,6515,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-06,4940,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-07,4340,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-08,3800,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-09,4530,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-10,5505,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-11,5415,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2018-12,4210,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-01,6480,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-02,8950,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-03,10335,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-04,8990,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-05,10425,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-06,8745,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-07,9780,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-08,7810,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-09,8220,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-10,11105,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-11,13850,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2019-12,10490,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,ES,2020-01,14395,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-01,310,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-02,290,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-03,295,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-04,295,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-05,295,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-06,320,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-07,330,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-08,325,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-09,360,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-10,355,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-11,320,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2008-12,295,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-01,250,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-02,270,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-03,270,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-04,235,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-05,225,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-06,240,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-07,205,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-08,225,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-09,195,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-10,205,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-11,175,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2009-12,160,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-01,190,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-02,175,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-03,165,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-04,160,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-05,180,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-06,155,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-07,160,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-08,170,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-09,150,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-10,140,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-11,155,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2010-12,120,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-01,135,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-02,125,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-03,125,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-04,85,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-05,100,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-06,115,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-07,110,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-08,110,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-09,95,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-10,70,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-11,115,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2011-12,95,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-01,100,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-02,85,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-03,55,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-04,65,
